,datadate,feature,value score,feature description,feature definition,month
1174,2012-10-01,pretret_noa,0.0024360000000000002,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2012-10
1175,2012-11-01,pretret_noa,0.0012240000000000007,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2012-11
1176,2012-12-01,pretret_noa,0.0020680000000000004,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2012-12
1177,2013-01-01,pretret_noa,0.0015040000000000003,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-01
1178,2013-02-01,pretret_noa,-0.0004760000000000001,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-02
1179,2013-03-01,pretret_noa,0.000492,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-03
1180,2013-04-01,pretret_noa,0.0002799999999999994,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-04
1181,2013-05-01,pretret_noa,0.0014839999999999999,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-05
1182,2013-06-01,pretret_noa,0.0013239999999999988,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-06
1183,2013-07-01,pretret_noa,0.0007039999999999999,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-07
1184,2013-08-01,pretret_noa,0.002288,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-08
1185,2013-09-01,pretret_noa,0.0012239999999999992,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-09
1186,2013-10-01,pretret_noa,0.004356,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-10
1187,2013-11-01,pretret_noa,0.0042239999999999995,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-11
1188,2013-12-01,pretret_noa,0.00022000000000000041,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2013-12
1189,2014-01-01,pretret_noa,-0.004512,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-01
1190,2014-02-01,pretret_noa,0.0015159999999999991,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-02
1191,2014-03-01,pretret_noa,0.0007840000000000002,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-03
1192,2014-04-01,pretret_noa,0.0011999999999999988,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-04
1193,2014-05-01,pretret_noa,0.0010759999999999988,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-05
1194,2014-06-01,pretret_noa,-0.002051999999999999,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-06
1195,2014-07-01,pretret_noa,-0.0018720000000000002,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-07
1196,2014-08-01,pretret_noa,0.0002999999999999997,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-08
1197,2014-09-01,pretret_noa,-0.003968000000000001,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-09
1198,2014-10-01,pretret_noa,-4.0000000000015575e-06,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-10
1199,2014-11-01,pretret_noa,0.0022679999999999996,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-11
1200,2014-12-01,pretret_noa,-0.002856000000000001,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2014-12
1201,2015-01-01,pretret_noa,0.003248,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2015-01
1202,2015-02-01,pretret_noa,-0.0004600000000000006,Pre-tax return on Net Operating Assets,"Operating Income After Depreciation as a fraction of average Net Operating Assets (NOA) based on most recent two periods, where NOA is defined as the sum of Property Plant and Equipment and Current Assets minus Current Liabilities",2015-02
